DN,distance
1113,0.103814661106
1114,0.0968424750081
1115,0.0898702889106
1116,0.0828981028131
1117,0.0759259167157
1118,0.0689537306182
1119,0.0619815445207
1120,0.0550093584233
1121,0.0480371723258
1122,0.0410649862283
1123,0.0340928001308
1124,0.0271206140334
1125,0.0201484279359
1126,0.0131762418384
1127,0.00620405574093
1128,0.000768130356541
1129,0.00774031645401
1130,0.0147125025515
1131,0.021684688649
1132,0.0286568747464
1133,0.0356290608439
1134,0.0426012469414
1135,0.0495734330388
1136,0.0565456191363
1137,0.0635178052338
1138,0.0704899913313
1139,0.0774621774287
1140,0.0844343635262
1141,0.0914065496237
1142,0.0983787357212
1143,0.105350921819
1144,0.112323107916
1145,0.119295294014
1146,0.126267480111
1147,0.133239666209
1148,0.137856243572
1149,0.207573755907
1150,0.201228866862
1151,0.194256680764
1152,0.187284494667
1153,0.180312308569
1154,0.173340122472
1155,0.166367936374
1156,0.159395750277
1157,0.15242356418
1158,0.145451378082
1159,0.138479191985
1160,0.131507005887
1161,0.12453481979
1162,0.117562633692
1163,0.110590447595
1164,0.103618261497
1165,0.0966460753997
1166,0.0896738893022
1167,0.0827017032048
1168,0.0757295171073
1169,0.0687573310098
1170,0.0617851449124
1171,0.0548129588149
1172,0.0478407727174
1173,0.0408685866199
1174,0.0338964005225
1175,0.026924214425
1176,0.0199520283275
1177,0.01297984223
1178,0.00600765613256
1179,0.000964529964915
1180,0.00793671606239
1181,0.0149089021599
1182,0.0218810882573
1183,0.0288532743548
1184,0.0358254604523
1185,0.0427976465498
1186,0.0497698326472
1187,0.0567420187447
1188,0.0637142048422
1189,0.0706863909396
1190,0.0776585770371
1191,0.0846307631346
1192,0.0916029492321
1193,0.0985751353295
1194,0.105547321427
1195,0.112519507524
1196,0.119491693622
1197,0.126463879719
1198,0.133436065817
1199,0.140408251914
1200,0.144964752294
1201,0.200358541927
1202,0.194060281156
1203,0.187088095058
1204,0.180115908961
1205,0.173143722864
1206,0.166171536766
1207,0.159199350669
1208,0.152227164571
1209,0.145254978474
1210,0.138282792376
1211,0.131310606279
1212,0.124338420181
1213,0.117366234084
1214,0.110394047986
1215,0.103421861889
1216,0.0964496757913
1217,0.0894774896939
1218,0.0825053035964
1219,0.0755331174989
1220,0.0685609314015
1221,0.061588745304
1222,0.0546165592065
1223,0.047644373109
1224,0.0406721870116
1225,0.0337000009141
1226,0.0267278148166
1227,0.0197556287191
1228,0.0127834426217
1229,0.00581125652418
1230,0.00116092957328
1231,0.00813311567076
1232,0.0151053017682
1233,0.0220774878657
1234,0.0290496739632
1235,0.0360218600607
1236,0.0429940461581
1237,0.0499662322556
1238,0.0569384183531
1239,0.0639106044505
1240,0.070882790548
1241,0.0778549766455
1242,0.084827162743
1243,0.0917993488404
1244,0.0987715349379
1245,0.105743721035
1246,0.112715907133
1247,0.11968809323
1248,0.126660279328
1249,0.133632465425
1250,0.140604651523
1251,0.14757683762
1252,0.15207308325
1253,0.193143333548
1254,0.18689169545
1255,0.179919509353
1256,0.172947323255
1257,0.165975137158
1258,0.15900295106
1259,0.152030764963
1260,0.145058578865
1261,0.138086392768
1262,0.13111420667
1263,0.124142020573
1264,0.117169834475
1265,0.110197648378
1266,0.10322546228
1267,0.096253276183
1268,0.0892810900855
1269,0.082308903988
1270,0.0753367178906
1271,0.0683645317931
1272,0.0613923456956
1273,0.0544201595981
1274,0.0474479735007
1275,0.0404757874032
1276,0.0335036013057
1277,0.0265314152082
1278,0.0195592291108
1279,0.0125870430133
1280,0.00561485691581
1281,0.00135732918166
1282,0.00832951527913
1283,0.0153017013766
1284,0.0222738874741
1285,0.0292460735716
1286,0.036218259669
1287,0.0431904457665
1288,0.050162631864
1289,0.0571348179615
1290,0.0641070040589
1291,0.0710791901564
1292,0.0780513762539
1293,0.0850235623513
1294,0.0919957484488
1295,0.0989679345463
1296,0.105940120644
1297,0.112912306741
1298,0.119884492839
1299,0.126856678936
1300,0.133828865034
1301,0.140801051131
1302,0.147773237229
1303,0.154745423326
1304,0.159181204769
1305,0.185928131061
1306,0.179723109744
1307,0.172750923647
1308,0.165778737549
1309,0.158806551452
1310,0.151834365354
1311,0.144862179257
1312,0.137889993159
1313,0.130917807062
1314,0.123945620964
1315,0.116973434867
1316,0.11000124877
1317,0.103029062672
1318,0.0960568765746
1319,0.0890846904771
1320,0.0821125043796
1321,0.0751403182822
1322,0.0681681321847
1323,0.0611959460872
1324,0.0542237599898
1325,0.0472515738923
1326,0.0402793877948
1327,0.0333072016973
1328,0.0263350155999
1329,0.0193628295024
1330,0.0123906434049
1331,0.00541845730744
1332,0.00155372879003
1333,0.00852591488751
1334,0.015498100985
1335,0.0224702870825
1336,0.0294424731799
1337,0.0364146592774
1338,0.0433868453749
1339,0.0503590314724
1340,0.0573312175698
1341,0.0643034036673
1342,0.0712755897648
1343,0.0782477758622
1344,0.0852199619597
1345,0.0921921480572
1346,0.0991643341547
1347,0.106136520252
1348,0.11310870635
1349,0.120080892447
1350,0.127053078545
1351,0.134025264642
1352,0.14099745074
1353,0.147969636837
1354,0.154941822934
1355,0.161914009032
1356,0.166289077177
1357,0.178712934777
1358,0.172554524038
1359,0.165582337941
1360,0.158610151843
1361,0.151637965746
1362,0.144665779649
1363,0.137693593551
1364,0.130721407454
1365,0.123749221356
1366,0.116777035259
1367,0.109804849161
1368,0.102832663064
1369,0.0958604769662
1370,0.0888882908687
1371,0.0819161047713
1372,0.0749439186738
1373,0.0679717325763
1374,0.0609995464789
1375,0.0540273603814
1376,0.0470551742839
1377,0.0400829881864
1378,0.033110802089
1379,0.0261386159915
1380,0.019166429894
1381,0.0121942437965
1382,0.00522205769906
1383,0.00175012839841
1384,0.00872231449588
1385,0.0156945005934
1386,0.0226666866908
1387,0.0296388727883
1388,0.0366110588858
1389,0.0435832449832
1390,0.0505554310807
1391,0.0575276171782
1392,0.0644998032757
1393,0.0714719893731
1394,0.0784441754706
1395,0.0854163615681
1396,0.0923885476656
1397,0.099360733763
1398,0.106332919861
1399,0.113305105958
1400,0.120277292055
1401,0.127249478153
1402,0.13422166425
1403,0.141193850348
1404,0.148166036445
1405,0.155138222543
1406,0.16211040864
1407,0.169082594738
1408,0.17339665011
1409,0.171497745029
1410,0.165385938333
1411,0.158413752235
1412,0.151441566138
1413,0.14446938004
1414,0.137497193943
1415,0.130525007845
1416,0.123552821748
1417,0.11658063565
1418,0.109608449553
1419,0.102636263455
1420,0.0956640773578
1421,0.0886918912604
1422,0.0817197051629
1423,0.0747475190654
1424,0.0677753329679
1425,0.0608031468705
1426,0.053830960773
1427,0.0468587746755
1428,0.0398865885781
1429,0.0329144024806
1430,0.0259422163831
1431,0.0189700302856
1432,0.0119978441882
1433,0.00502565809069
1434,0.00194652800679
1435,0.00891871410425
1436,0.0158909002017
1437,0.0228630862992
1438,0.0298352723967
1439,0.0368074584942
1440,0.0437796445916
